serial_number,first_observation_date,last_observation_date,observed_days,is_failed,overall_max_probability,overall_mean_probability,failure_date,eligible_max_probability,eligible_mean_probability,eligible_observed_days,alerted_primary,alert_days_primary,first_alert_date_primary,alerted_high_recall,alert_days_high_recall,first_alert_date_high_recall,error_group,lead_time_days_primary,lead_time_days_high_recall,probability_gap_to_primary,failure_detection_tier,first_primary_alert_date,last_primary_alert_date,primary_alert_span_days,longest_consecutive_primary_alert_run,days_from_last_alert_to_last_observation,alert_pattern,possible_right_censoring
ZA180SM4,2023-10-08,2023-12-31,34,0,1.0,0.9286565635767136,,1.0,0.9286565635767136,34,True,30,2023-10-08,True,34,2023-10-08,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-08,2023-12-19,73,5,12.0,repeated_nonpersistent_alerts,False
ZA180WEP,2023-10-03,2023-12-31,39,0,0.9808412668749297,0.9629321062044754,,0.9808412668749297,0.9629321062044754,39,True,38,2023-10-03,True,38,2023-10-03,false_positive,,,-0.2808412668749297,not_a_failed_drive,2023-10-03,2023-12-31,90,5,0.0,repeated_nonpersistent_alerts,True
ZA180WG7,2023-10-04,2023-12-29,28,0,0.9999999999999976,0.465663786073051,,0.9999999999999976,0.465663786073051,28,True,4,2023-12-08,True,22,2023-10-19,false_positive,,,-0.2999999999999976,not_a_failed_drive,2023-12-08,2023-12-29,22,2,0.0,repeated_nonpersistent_alerts,True
ZA180WMS,2023-10-04,2023-12-26,31,0,0.9367495932611443,0.629749505704784,,0.9367495932611443,0.629749505704784,31,True,15,2023-11-22,True,17,2023-11-17,false_positive,,,-0.2367495932611443,not_a_failed_drive,2023-11-22,2023-12-26,35,7,0.0,persistent_7_plus_day_run,True
ZA180X6L,2023-10-03,2023-12-26,29,0,0.9313255814993473,0.9313255814993473,,0.9313255814993473,0.9313255814993473,29,True,29,2023-10-03,True,29,2023-10-03,false_positive,,,-0.23132558149934734,not_a_failed_drive,2023-10-03,2023-12-26,85,4,0.0,repeated_nonpersistent_alerts,True
ZA180XB1,2023-10-01,2023-12-31,33,0,0.8018472113432967,0.8015311997162176,,0.8018472113432967,0.8015311997162176,33,True,33,2023-10-01,True,33,2023-10-01,false_positive,,,-0.10184721134329677,not_a_failed_drive,2023-10-01,2023-12-31,92,3,0.0,repeated_nonpersistent_alerts,True
ZA180XEZ,2023-10-07,2023-11-28,15,0,0.9986389235117349,0.9494724098091407,,0.9986389235117349,0.9494724098091407,15,True,15,2023-10-07,True,15,2023-10-07,false_positive,,,-0.29863892351173493,not_a_failed_drive,2023-10-07,2023-11-28,53,3,0.0,repeated_nonpersistent_alerts,True
ZA180XWR,2023-10-05,2023-12-26,30,0,0.8018472113432967,0.8018472113432967,,0.8018472113432967,0.8018472113432967,30,True,30,2023-10-05,True,30,2023-10-05,false_positive,,,-0.10184721134329677,not_a_failed_drive,2023-10-05,2023-12-26,83,5,0.0,repeated_nonpersistent_alerts,True
ZA180Y1J,2023-10-03,2023-12-31,23,0,0.807743628920829,0.807743628920829,,0.807743628920829,0.807743628920829,23,True,23,2023-10-03,True,23,2023-10-03,false_positive,,,-0.107743628920829,not_a_failed_drive,2023-10-03,2023-12-31,90,2,0.0,repeated_nonpersistent_alerts,True
ZA180YAJ,2023-10-08,2023-10-08,1,0,0.9999659752349247,0.9999659752349247,,0.9999659752349247,0.9999659752349247,1,True,1,2023-10-08,True,1,2023-10-08,false_positive,,,-0.29996597523492474,not_a_failed_drive,2023-10-08,2023-10-08,1,1,0.0,single_day_spike,True
ZA180YFG,2023-10-01,2023-12-31,27,0,1.0,0.9965921420104762,,1.0,0.9965921420104762,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-01,2023-12-31,92,3,0.0,repeated_nonpersistent_alerts,True
ZA180YHN,2023-10-01,2023-12-31,30,0,0.8139862168415022,0.5111319245445298,,0.8139862168415022,0.5111319245445298,30,True,5,2023-11-01,True,16,2023-11-01,false_positive,,,-0.11398621684150223,not_a_failed_drive,2023-11-01,2023-11-10,10,3,51.0,repeated_nonpersistent_alerts,False
ZA180YJC,2023-10-07,2023-12-31,23,0,0.9744654530467752,0.974451810910974,,0.9744654530467752,0.974451810910974,23,True,23,2023-10-07,True,23,2023-10-07,false_positive,,,-0.2744654530467753,not_a_failed_drive,2023-10-07,2023-12-31,86,3,0.0,repeated_nonpersistent_alerts,True
ZA180YJF,2023-10-04,2023-12-29,28,0,0.9864336612928714,0.9561551546332056,,0.9864336612928714,0.9561551546332056,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.2864336612928714,not_a_failed_drive,2023-10-04,2023-12-29,87,3,0.0,repeated_nonpersistent_alerts,True
ZA180YX4,2023-10-01,2023-12-31,26,0,0.9863091487184446,0.9778055526768128,,0.9863091487184446,0.9778055526768128,26,True,26,2023-10-01,True,26,2023-10-01,false_positive,,,-0.2863091487184446,not_a_failed_drive,2023-10-01,2023-12-31,92,2,0.0,repeated_nonpersistent_alerts,True
ZA180YZL,2023-10-01,2023-12-29,27,0,0.9999999999999956,0.9999999845010649,,0.9999999999999956,0.9999999845010649,27,True,27,2023-10-01,True,27,2023-10-01,false_positive,,,-0.2999999999999956,not_a_failed_drive,2023-10-01,2023-12-29,90,3,0.0,repeated_nonpersistent_alerts,True
ZA180Z51,2023-10-01,2023-12-30,17,0,0.7282033634823061,0.397455299227909,,0.7282033634823061,0.397455299227909,17,True,1,2023-12-30,True,6,2023-11-24,false_positive,,,-0.02820336348230612,not_a_failed_drive,2023-12-30,2023-12-30,1,1,0.0,single_day_spike,True
ZA180Z5J,2023-10-03,2023-12-31,21,0,0.9482070277297714,0.86186284018492,,0.9482070277297714,0.86186284018492,21,True,21,2023-10-03,True,21,2023-10-03,false_positive,,,-0.24820702772977143,not_a_failed_drive,2023-10-03,2023-12-31,90,2,0.0,repeated_nonpersistent_alerts,True
ZA180ZCW,2023-10-04,2023-12-31,27,0,0.908998988474947,0.8952266468071609,,0.908998988474947,0.8952266468071609,27,True,27,2023-10-04,True,27,2023-10-04,false_positive,,,-0.20899898847494702,not_a_failed_drive,2023-10-04,2023-12-31,89,3,0.0,repeated_nonpersistent_alerts,True
ZA180ZL6,2023-10-02,2023-12-30,29,0,0.8305298483138807,0.4573047857632774,,0.8305298483138807,0.4573047857632774,29,True,6,2023-12-12,True,29,2023-10-02,false_positive,,,-0.1305298483138807,not_a_failed_drive,2023-12-12,2023-12-30,19,1,0.0,repeated_nonpersistent_alerts,True
ZA180ZTC,2023-10-27,2023-12-31,27,0,0.8559624477047656,0.5748569819295241,,0.8559624477047656,0.5748569819295241,27,True,5,2023-12-02,True,27,2023-10-27,false_positive,,,-0.15596244770476564,not_a_failed_drive,2023-12-02,2023-12-31,30,1,0.0,repeated_nonpersistent_alerts,True
ZA18100J,2023-10-03,2023-12-28,30,0,0.9794360810862256,0.9747016166841038,,0.9794360810862256,0.9747016166841038,30,True,30,2023-10-03,True,30,2023-10-03,false_positive,,,-0.27943608108622564,not_a_failed_drive,2023-10-03,2023-12-28,87,3,0.0,repeated_nonpersistent_alerts,True
ZA18109M,2023-10-04,2023-12-26,25,0,0.9999999999999973,0.9999999999999812,,0.9999999999999973,0.9999999999999812,25,True,25,2023-10-04,True,25,2023-10-04,false_positive,,,-0.2999999999999974,not_a_failed_drive,2023-10-04,2023-12-26,84,4,0.0,repeated_nonpersistent_alerts,True
ZA18132K,2023-10-02,2023-12-14,23,0,1.0,0.9803228440976237,,1.0,0.9803228440976237,23,True,23,2023-10-02,True,23,2023-10-02,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-02,2023-12-14,74,2,0.0,repeated_nonpersistent_alerts,True
ZA18141V,2023-10-06,2023-12-30,31,0,0.9999994827417458,0.9999994827417458,,0.9999994827417458,0.9999994827417458,31,True,31,2023-10-06,True,31,2023-10-06,false_positive,,,-0.2999994827417458,not_a_failed_drive,2023-10-06,2023-12-30,86,3,0.0,repeated_nonpersistent_alerts,True
ZA1814CV,2023-10-02,2023-12-31,23,0,0.8212023791365437,0.5745088317162339,,0.8212023791365437,0.5745088317162339,23,True,10,2023-10-02,True,23,2023-10-02,false_positive,,,-0.12120237913654375,not_a_failed_drive,2023-10-02,2023-11-02,32,4,59.0,repeated_nonpersistent_alerts,False
ZA1814LL,2023-10-02,2023-10-11,7,0,0.852715599780443,0.8348079697197238,,0.852715599780443,0.8348079697197238,7,True,7,2023-10-02,True,7,2023-10-02,false_positive,,,-0.15271559978044302,not_a_failed_drive,2023-10-02,2023-10-11,10,5,0.0,repeated_nonpersistent_alerts,True
ZA1814M3,2023-10-01,2023-12-25,24,0,0.9999998355176358,0.9999997780017481,,0.9999998355176358,0.9999997780017481,24,True,24,2023-10-01,True,24,2023-10-01,false_positive,,,-0.29999983551763587,not_a_failed_drive,2023-10-01,2023-12-25,86,4,0.0,repeated_nonpersistent_alerts,True
ZA1814N7,2023-10-03,2023-12-29,29,0,0.9999995868862047,0.9612411509682417,,0.9999995868862047,0.9612411509682417,29,True,29,2023-10-03,True,29,2023-10-03,false_positive,,,-0.29999958688620476,not_a_failed_drive,2023-10-03,2023-12-29,88,4,0.0,repeated_nonpersistent_alerts,True
ZA1814VR,2023-10-01,2023-12-31,31,0,0.8575338588578658,0.8575338588578658,,0.8575338588578658,0.8575338588578658,31,True,31,2023-10-01,True,31,2023-10-01,false_positive,,,-0.15753385885786586,not_a_failed_drive,2023-10-01,2023-12-31,92,5,0.0,repeated_nonpersistent_alerts,True
ZA18150X,2023-10-02,2023-12-30,32,0,0.999999748934588,0.9999940177775262,,0.999999748934588,0.9999940177775262,32,True,32,2023-10-02,True,32,2023-10-02,false_positive,,,-0.29999974893458803,not_a_failed_drive,2023-10-02,2023-12-30,90,2,0.0,repeated_nonpersistent_alerts,True
ZA18155R,2023-10-01,2023-12-30,33,0,0.9999999999999998,0.528544080449036,,0.9999999999999998,0.528544080449036,33,True,3,2023-10-01,True,33,2023-10-01,false_positive,,,-0.2999999999999998,not_a_failed_drive,2023-10-01,2023-10-08,8,1,83.0,repeated_nonpersistent_alerts,False
ZA1815C1,2023-10-08,2023-12-29,25,0,0.9999999999952704,0.9999874301632614,,0.9999999999952704,0.9999874301632614,25,True,25,2023-10-08,True,25,2023-10-08,false_positive,,,-0.2999999999952705,not_a_failed_drive,2023-10-08,2023-12-29,83,2,0.0,repeated_nonpersistent_alerts,True
ZA1815DB,2023-10-07,2023-12-27,29,0,0.9962883817632873,0.9814233367268247,,0.9962883817632873,0.9814233367268247,29,True,29,2023-10-07,True,29,2023-10-07,false_positive,,,-0.2962883817632873,not_a_failed_drive,2023-10-07,2023-12-27,82,4,0.0,repeated_nonpersistent_alerts,True
ZA18166E,2023-10-01,2023-12-23,34,0,0.9999999998829119,0.9999999911711285,,0.9999999998829119,0.9999999911711285,34,True,34,2023-10-01,True,34,2023-10-01,false_positive,,,-0.2999999998829119,not_a_failed_drive,2023-10-01,2023-12-23,84,4,0.0,repeated_nonpersistent_alerts,True
ZA1816YJ,2023-10-09,2023-12-30,34,0,0.8628384462003985,0.8628384462003985,,0.8628384462003985,0.8628384462003985,34,True,34,2023-10-09,True,34,2023-10-09,false_positive,,,-0.16283844620039856,not_a_failed_drive,2023-10-09,2023-12-30,83,4,0.0,repeated_nonpersistent_alerts,True
ZA1817LP,2023-10-02,2023-12-31,25,0,0.9999926027286472,0.9999926027286472,,0.9999926027286472,0.9999926027286472,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.29999260272864725,not_a_failed_drive,2023-10-02,2023-12-31,91,2,0.0,repeated_nonpersistent_alerts,True
ZA18185H,2023-10-01,2023-11-06,11,0,0.9783656160625996,0.6926035639455386,,0.9783656160625996,0.6926035639455386,11,True,5,2023-10-19,True,11,2023-10-01,false_positive,,,-0.2783656160625997,not_a_failed_drive,2023-10-19,2023-11-06,19,1,0.0,repeated_nonpersistent_alerts,True
ZA1818J3,2023-10-05,2023-12-28,26,0,0.9999999998085787,0.9999999998081537,,0.9999999998085787,0.9999999998081537,26,True,26,2023-10-05,True,26,2023-10-05,false_positive,,,-0.2999999998085787,not_a_failed_drive,2023-10-05,2023-12-28,85,3,0.0,repeated_nonpersistent_alerts,True
ZA1818KS,2023-10-02,2023-12-31,23,0,0.8575338588578658,0.8575338588578658,,0.8575338588578658,0.8575338588578658,23,True,23,2023-10-02,True,23,2023-10-02,false_positive,,,-0.15753385885786586,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA1818R0,2023-10-02,2023-12-30,23,0,0.9999999999999978,0.7602521687170661,,0.9999999999999978,0.7602521687170661,23,True,11,2023-10-02,True,23,2023-10-02,false_positive,,,-0.2999999999999978,not_a_failed_drive,2023-10-02,2023-12-30,90,2,0.0,repeated_nonpersistent_alerts,True
ZA1818R2,2023-10-02,2023-12-30,30,0,0.9999999997126034,0.9999986164354372,,0.9999999997126034,0.9999986164354372,30,True,30,2023-10-02,True,30,2023-10-02,false_positive,,,-0.2999999997126035,not_a_failed_drive,2023-10-02,2023-12-30,90,3,0.0,repeated_nonpersistent_alerts,True
ZA18198R,2023-10-04,2023-12-26,23,0,0.9999999636153423,0.9999999018202431,,0.9999999636153423,0.9999999018202431,23,True,23,2023-10-04,True,23,2023-10-04,false_positive,,,-0.2999999636153423,not_a_failed_drive,2023-10-04,2023-12-26,84,3,0.0,repeated_nonpersistent_alerts,True
ZA1819F4,2023-10-02,2023-12-14,27,0,0.9995261751607584,0.922090717245085,,0.9995261751607584,0.922090717245085,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.2995261751607584,not_a_failed_drive,2023-10-02,2023-12-14,74,3,0.0,repeated_nonpersistent_alerts,True
ZA1819KZ,2023-10-01,2023-12-29,25,0,0.8011524736484256,0.8011524736484256,,0.8011524736484256,0.8011524736484256,25,True,25,2023-10-01,True,25,2023-10-01,false_positive,,,-0.10115247364842561,not_a_failed_drive,2023-10-01,2023-12-29,90,3,0.0,repeated_nonpersistent_alerts,True
ZA1819LF,2023-10-18,2023-12-31,18,0,0.9994353652987421,0.7753641114722781,,0.9994353652987421,0.7753641114722781,18,True,12,2023-11-18,True,18,2023-10-18,false_positive,,,-0.29943536529874215,not_a_failed_drive,2023-11-18,2023-12-31,44,2,0.0,repeated_nonpersistent_alerts,True
ZA1819P8,2023-10-01,2023-10-01,1,0,0.9661178221196999,0.9661178221196999,,0.9661178221196999,0.9661178221196999,1,True,1,2023-10-01,True,1,2023-10-01,false_positive,,,-0.2661178221196999,not_a_failed_drive,2023-10-01,2023-10-01,1,1,0.0,single_day_spike,True
ZA1819PE,2023-10-02,2023-12-16,16,0,0.8545646435849702,0.8167007267073584,,0.8545646435849702,0.8167007267073584,16,True,16,2023-10-02,True,16,2023-10-02,false_positive,,,-0.15456464358497024,not_a_failed_drive,2023-10-02,2023-12-16,76,4,0.0,repeated_nonpersistent_alerts,True
ZA1819PP,2023-10-03,2023-12-24,25,0,0.9999991021044161,0.9999938878219905,,0.9999991021044161,0.9999938878219905,25,True,25,2023-10-03,True,25,2023-10-03,false_positive,,,-0.29999910210441616,not_a_failed_drive,2023-10-03,2023-12-24,83,3,0.0,repeated_nonpersistent_alerts,True
ZA1819VL,2023-10-01,2023-12-30,33,0,0.8586557922279605,0.4059959223431067,,0.8586557922279605,0.4059959223431067,33,True,1,2023-10-01,True,6,2023-10-01,false_positive,,,-0.15865579222796056,not_a_failed_drive,2023-10-01,2023-10-01,1,1,90.0,single_day_spike,False
ZA181A2E,2023-10-08,2023-12-31,31,0,0.9996283178850027,0.8843184802434052,,0.9996283178850027,0.8843184802434052,31,True,21,2023-10-08,True,31,2023-10-08,false_positive,,,-0.29962831788500277,not_a_failed_drive,2023-10-08,2023-12-13,67,3,18.0,repeated_nonpersistent_alerts,False
ZA181A53,2023-10-13,2023-12-30,32,0,0.9999998184860163,0.9999976777837334,,0.9999998184860163,0.9999976777837334,32,True,32,2023-10-13,True,32,2023-10-13,false_positive,,,-0.2999998184860163,not_a_failed_drive,2023-10-13,2023-12-30,79,7,0.0,persistent_7_plus_day_run,True
ZA181AB9,2023-10-03,2023-12-29,28,0,0.8018472113432967,0.8018472113432967,,0.8018472113432967,0.8018472113432967,28,True,28,2023-10-03,True,28,2023-10-03,false_positive,,,-0.10184721134329677,not_a_failed_drive,2023-10-03,2023-12-29,88,3,0.0,repeated_nonpersistent_alerts,True
ZA181ABX,2023-10-01,2023-12-19,27,0,0.9940981730290852,0.37091002337619117,,0.9940981730290852,0.37091002337619117,27,True,1,2023-12-19,True,13,2023-11-19,false_positive,,,-0.29409817302908525,not_a_failed_drive,2023-12-19,2023-12-19,1,1,0.0,single_day_spike,True
ZA181H43,2023-10-02,2023-12-27,22,0,0.9957490501733239,0.9957490501733239,,0.9957490501733239,0.9957490501733239,22,True,22,2023-10-02,True,22,2023-10-02,false_positive,,,-0.295749050173324,not_a_failed_drive,2023-10-02,2023-12-27,87,2,0.0,repeated_nonpersistent_alerts,True
ZA181J4Q,2023-10-02,2023-12-30,29,0,0.9530999007354972,0.9530999007354972,,0.9530999007354972,0.9530999007354972,29,True,29,2023-10-02,True,29,2023-10-02,false_positive,,,-0.25309990073549726,not_a_failed_drive,2023-10-02,2023-12-30,90,5,0.0,repeated_nonpersistent_alerts,True
ZA181NK8,2023-10-01,2023-12-31,35,0,0.8106166581431372,0.8106166581431372,,0.8106166581431372,0.8106166581431372,35,True,35,2023-10-01,True,35,2023-10-01,false_positive,,,-0.11061665814313726,not_a_failed_drive,2023-10-01,2023-12-31,92,5,0.0,repeated_nonpersistent_alerts,True
ZA181PXP,2023-10-05,2023-12-30,27,0,0.9999999981205885,0.999999995264178,,0.9999999981205885,0.999999995264178,27,True,27,2023-10-05,True,27,2023-10-05,false_positive,,,-0.29999999812058853,not_a_failed_drive,2023-10-05,2023-12-30,87,3,0.0,repeated_nonpersistent_alerts,True
ZA182L6H,2023-10-02,2023-10-02,1,0,0.9999995320399684,0.9999995320399684,,0.9999995320399684,0.9999995320399684,1,True,1,2023-10-02,True,1,2023-10-02,false_positive,,,-0.29999953203996843,not_a_failed_drive,2023-10-02,2023-10-02,1,1,0.0,single_day_spike,True
ZA1838RA,2023-10-02,2023-12-28,23,0,0.9999904709039228,0.9999904709039228,,0.9999904709039228,0.9999904709039228,23,True,23,2023-10-02,True,23,2023-10-02,false_positive,,,-0.29999047090392283,not_a_failed_drive,2023-10-02,2023-12-28,88,3,0.0,repeated_nonpersistent_alerts,True
ZA189HZY,2023-10-05,2023-12-30,16,0,0.8133502075057817,0.6122467682445849,,0.8133502075057817,0.6122467682445849,16,True,6,2023-12-10,True,12,2023-10-27,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-12-10,2023-12-30,21,1,0.0,repeated_nonpersistent_alerts,True
ZA189J9T,2023-10-01,2023-12-31,33,0,0.9999998213138608,0.9999998213138609,,0.9999998213138608,0.9999998213138609,33,True,33,2023-10-01,True,33,2023-10-01,false_positive,,,-0.2999998213138608,not_a_failed_drive,2023-10-01,2023-12-31,92,4,0.0,repeated_nonpersistent_alerts,True
ZA189JRG,2023-10-01,2023-12-28,28,0,0.8133502075057817,0.8133502075057818,,0.8133502075057817,0.8133502075057818,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.11335020750578173,not_a_failed_drive,2023-10-01,2023-12-28,89,3,0.0,repeated_nonpersistent_alerts,True
ZA189JTG,2023-10-03,2023-12-26,24,0,0.9998460001330249,0.9443970002037446,,0.9998460001330249,0.9443970002037446,24,True,22,2023-10-27,True,24,2023-10-03,false_positive,,,-0.299846000133025,not_a_failed_drive,2023-10-27,2023-12-26,61,3,0.0,repeated_nonpersistent_alerts,True
ZA189JZ7,2023-10-04,2023-12-31,28,0,1.0,0.9962072719478849,,1.0,0.9962072719478849,28,True,28,2023-10-04,True,28,2023-10-04,false_positive,,,-0.30000000000000004,not_a_failed_drive,2023-10-04,2023-12-31,89,5,0.0,repeated_nonpersistent_alerts,True
ZA189JZW,2023-10-02,2023-12-30,29,0,0.999960774424575,0.9999596907919679,,0.999960774424575,0.9999596907919679,29,True,29,2023-10-02,True,29,2023-10-02,false_positive,,,-0.299960774424575,not_a_failed_drive,2023-10-02,2023-12-30,90,3,0.0,repeated_nonpersistent_alerts,True
ZA189K11,2023-10-02,2023-12-27,25,0,0.9952786391079184,0.9572090972378143,,0.9952786391079184,0.9572090972378143,25,True,25,2023-10-02,True,25,2023-10-02,false_positive,,,-0.2952786391079184,not_a_failed_drive,2023-10-02,2023-12-27,87,3,0.0,repeated_nonpersistent_alerts,True
ZA189MGH,2023-10-04,2023-12-31,21,0,0.9999999999999962,0.9411236099451249,,0.9999999999999962,0.9411236099451249,21,True,19,2023-10-04,True,21,2023-10-04,false_positive,,,-0.29999999999999627,not_a_failed_drive,2023-10-04,2023-12-31,89,2,0.0,repeated_nonpersistent_alerts,True
ZA189W6J,2023-10-01,2023-12-26,35,0,0.8303596331469647,0.8303596331469647,,0.8303596331469647,0.8303596331469647,35,True,35,2023-10-01,True,35,2023-10-01,false_positive,,,-0.13035963314696475,not_a_failed_drive,2023-10-01,2023-12-26,87,5,0.0,repeated_nonpersistent_alerts,True
ZA189WPR,2023-10-04,2023-12-26,27,0,0.9453321530105969,0.9453321530105969,,0.9453321530105969,0.9453321530105969,27,True,27,2023-10-04,True,27,2023-10-04,false_positive,,,-0.24533215301059697,not_a_failed_drive,2023-10-04,2023-12-26,84,3,0.0,repeated_nonpersistent_alerts,True
ZA189XCP,2023-10-01,2023-12-27,31,0,0.8632458059653866,0.8632458059653866,,0.8632458059653866,0.8632458059653866,31,True,31,2023-10-01,True,31,2023-10-01,false_positive,,,-0.16324580596538663,not_a_failed_drive,2023-10-01,2023-12-27,88,5,0.0,repeated_nonpersistent_alerts,True
ZA189XFQ,2023-10-02,2023-12-26,32,0,0.9999726708175632,0.9101977966665104,,0.9999726708175632,0.9101977966665104,32,True,30,2023-10-02,True,32,2023-10-02,false_positive,,,-0.2999726708175633,not_a_failed_drive,2023-10-02,2023-12-26,86,5,0.0,repeated_nonpersistent_alerts,True
ZA189Y9D,2023-10-01,2023-12-28,28,0,0.9889168662054206,0.8776158065793427,,0.9889168662054206,0.8776158065793427,28,True,28,2023-10-01,True,28,2023-10-01,false_positive,,,-0.2889168662054207,not_a_failed_drive,2023-10-01,2023-12-28,89,3,0.0,repeated_nonpersistent_alerts,True
ZA18A888,2023-10-05,2023-12-22,27,0,0.9999988227646596,0.8480047049981649,,0.9999988227646596,0.8480047049981649,27,True,18,2023-10-29,True,27,2023-10-05,false_positive,,,-0.2999988227646596,not_a_failed_drive,2023-10-29,2023-12-22,55,3,0.0,repeated_nonpersistent_alerts,True
ZA18AVTL,2023-10-02,2023-12-29,27,0,0.9629865344930387,0.9539503290154534,,0.9629865344930387,0.9539503290154534,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.26298653449303877,not_a_failed_drive,2023-10-02,2023-12-29,89,3,0.0,repeated_nonpersistent_alerts,True
ZA18AX01,2023-10-04,2023-12-28,29,0,0.8158842100176668,0.8158842100176668,,0.8158842100176668,0.8158842100176668,29,True,29,2023-10-04,True,29,2023-10-04,false_positive,,,-0.1158842100176668,not_a_failed_drive,2023-10-04,2023-12-28,86,3,0.0,repeated_nonpersistent_alerts,True
ZA18BLEB,2023-10-02,2023-12-25,29,0,0.9999999999999991,0.9950667749530349,,0.9999999999999991,0.9950667749530349,29,True,29,2023-10-02,True,29,2023-10-02,false_positive,,,-0.29999999999999916,not_a_failed_drive,2023-10-02,2023-12-25,85,5,0.0,repeated_nonpersistent_alerts,True
ZA18BLEJ,2023-10-01,2023-12-30,29,0,0.9764600873265865,0.8821647853135369,,0.9764600873265865,0.8821647853135369,29,True,29,2023-10-01,True,29,2023-10-01,false_positive,,,-0.27646008732658656,not_a_failed_drive,2023-10-01,2023-12-30,91,3,0.0,repeated_nonpersistent_alerts,True
ZA18BLSG,2023-10-02,2023-12-31,30,0,0.9999999957507584,0.9999999917149304,,0.9999999957507584,0.9999999917149304,30,True,30,2023-10-02,True,30,2023-10-02,false_positive,,,-0.2999999957507584,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA18BTBP,2023-10-05,2023-12-29,28,0,0.8004559063859187,0.5501651213289116,,0.8004559063859187,0.5501651213289116,28,True,12,2023-11-18,True,13,2023-11-15,false_positive,,,-0.10045590638591873,not_a_failed_drive,2023-11-18,2023-12-14,27,3,15.0,repeated_nonpersistent_alerts,False
ZA18BV2B,2023-10-02,2023-12-31,31,0,0.9569143646795156,0.9569143646795156,,0.9569143646795156,0.9569143646795156,31,True,31,2023-10-02,True,31,2023-10-02,false_positive,,,-0.25691436467951567,not_a_failed_drive,2023-10-02,2023-12-31,91,3,0.0,repeated_nonpersistent_alerts,True
ZA18CCX5,2023-10-02,2023-12-30,26,0,0.9868722477620328,0.9868722477620329,,0.9868722477620328,0.9868722477620329,26,True,26,2023-10-02,True,26,2023-10-02,false_positive,,,-0.2868722477620328,not_a_failed_drive,2023-10-02,2023-12-30,90,2,0.0,repeated_nonpersistent_alerts,True
ZA18CD6Q,2023-10-03,2023-12-27,24,0,0.8032326321054866,0.8032326321054866,,0.8032326321054866,0.8032326321054866,24,True,24,2023-10-03,True,24,2023-10-03,false_positive,,,-0.10323263210548661,not_a_failed_drive,2023-10-03,2023-12-27,86,4,0.0,repeated_nonpersistent_alerts,True
ZA18CD75,2023-10-05,2023-12-31,32,0,0.8062487793890967,0.4609627637325418,,0.8062487793890967,0.4609627637325418,32,True,5,2023-12-21,True,11,2023-12-07,false_positive,,,-0.10624877938909671,not_a_failed_drive,2023-12-21,2023-12-31,11,2,0.0,repeated_nonpersistent_alerts,True
ZA18CE4C,2023-10-02,2023-12-30,28,0,0.7570293530648199,0.4650639925745474,,0.7570293530648199,0.4650639925745474,28,True,4,2023-12-27,True,28,2023-10-02,false_positive,,,-0.05702935306481993,not_a_failed_drive,2023-12-27,2023-12-30,4,4,0.0,repeated_nonpersistent_alerts,True
ZA18CEQ0,2023-10-01,2023-12-31,33,0,0.9999999980396772,0.9999999980396772,,0.9999999980396772,0.9999999980396772,33,True,33,2023-10-01,True,33,2023-10-01,false_positive,,,-0.29999999803967725,not_a_failed_drive,2023-10-01,2023-12-31,92,4,0.0,repeated_nonpersistent_alerts,True
ZA18CEVC,2023-10-02,2023-12-29,27,0,0.8242083769158465,0.7993891687988984,,0.8242083769158465,0.7993891687988984,27,True,27,2023-10-02,True,27,2023-10-02,false_positive,,,-0.12420837691584652,not_a_failed_drive,2023-10-02,2023-12-29,89,3,0.0,repeated_nonpersistent_alerts,True
ZA18CF4R,2023-10-09,2023-12-27,23,0,0.9857803442130956,0.370430444102171,,0.9857803442130956,0.370430444102171,23,True,1,2023-12-27,True,1,2023-12-27,false_positive,,,-0.2857803442130956,not_a_failed_drive,2023-12-27,2023-12-27,1,1,0.0,single_day_spike,True
ZA194503,2023-10-12,2023-12-30,26,0,0.9301468410310912,0.9301468410310912,,0.9301468410310912,0.9301468410310912,26,True,26,2023-10-12,True,26,2023-10-12,false_positive,,,-0.2301468410310913,not_a_failed_drive,2023-10-12,2023-12-30,80,4,0.0,repeated_nonpersistent_alerts,True
ZA19CBE7,2023-10-07,2023-12-30,31,0,0.960493228553375,0.9393910897912691,,0.960493228553375,0.9393910897912691,31,True,31,2023-10-07,True,31,2023-10-07,false_positive,,,-0.2604932285533751,not_a_failed_drive,2023-10-07,2023-12-30,85,3,0.0,repeated_nonpersistent_alerts,True
